School,G,Overall.W,Overall.L,W-L%,SRS,SOS,Conf.W,Conf.L,Home.W,Home.L,Away.W,Away.L,TP,OP,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,DRB,ORB,TRB,AST,STL,BLK,TOV,PF,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,SEED,POSTSEASON,REGION
UNC Greensboro,35,27,8,0.771,4.54,-3.87,15,3,16,1,8,6,73.2,62.542857142857144,1430,26.4,59.285714285714285,0.445,9.457142857142857,26.8,0.353,10.942857142857143,15.685714285714285,0.698,25.4,11.942857142857143,37.34285714285714,13.914285714285715,7.628571428571429,3.7714285714285714,13.742857142857142,650,66.9,107.1,0.265,0.452,0.548,55.0,52.7,11.2,12.4,0.525,17.1,34.2,0.185,13.0,R64,WEST
UNC Wilmington,32,11,21,0.344,-7.52,-1.15,7,11,8,5,2,11,79.4375,83.375,1305,28.75,65.90625,0.436,7.625,22.03125,0.346,14.3125,20.75,0.69,26.96875,13.96875,40.9375,15.25,5.125,2.09375,12.9375,586,73.4,106.2,0.315,0.334,0.524,53.2,53.0,6.9,5.6,0.494,14.6,34.0,0.217,,,
UT Arlington,34,21,13,0.618,2.2,-1.44,10,8,13,2,4,10,77.6470588235294,73.52941176470588,1365,27.264705882352942,60.411764705882355,0.451,8.647058823529411,24.058823529411764,0.359,14.470588235294118,20.970588235294116,0.69,28.058823529411764,11.147058823529411,39.205882352941174,16.029411764705884,6.735294117647059,4.205882352941177,14.911764705882353,617,74.0,104.6,0.347,0.398,0.552,52.2,58.8,9.1,12.4,0.523,17.5,30.6,0.24,,,
Utah,35,23,12,0.657,11.39,6.39,11,7,15,3,6,6,73.45714285714286,68.45714285714286,1410,25.02857142857143,54.371428571428574,0.46,9.2,24.857142857142858,0.37,14.2,18.714285714285715,0.759,25.885714285714286,7.6571428571428575,33.542857142857144,15.2,5.142857142857143,3.2857142857142856,11.82857142857143,567,67.2,108.5,0.344,0.457,0.581,49.2,60.7,7.6,9.1,0.545,15.8,23.9,0.261,,,
Utah State,34,17,17,0.5,2.31,2.65,8,10,11,4,2,12,73.20588235294117,72.52941176470588,1365,25.441176470588236,56.0,0.454,9.323529411764707,25.58823529411765,0.364,13.0,18.441176470588236,0.705,24.735294117647058,8.529411764705882,33.26470588235294,13.941176470588236,5.0,2.0,12.970588235294118,617,68.8,106.0,0.329,0.457,0.565,49.7,54.8,7.2,5.6,0.538,16.7,25.6,0.232,,,
Utah Valley,34,23,11,0.676,5.08,-1.76,10,4,16,1,6,9,78.1470588235294,67.94117647058823,1365,27.235294117647058,56.44117647058823,0.483,7.852941176470588,20.352941176470587,0.386,15.823529411764707,21.323529411764707,0.742,27.705882352941178,10.441176470588236,38.14705882352941,16.147058823529413,5.970588235294118,4.117647058823529,13.941176470588236,558,70.1,111.1,0.378,0.361,0.587,54.7,59.3,8.5,10.6,0.552,17.3,32.3,0.28,,,
UTEP,31,11,20,0.355,-5.31,-0.21,6,12,9,8,2,8,67.54838709677419,70.87096774193549,1240,24.322580645161292,56.0,0.434,7.225806451612903,21.516129032258064,0.336,11.67741935483871,17.483870967741936,0.668,26.419354838709676,7.0,33.41935483870968,10.580645161290322,4.161290322580645,2.870967741935484,12.290322580645162,576,69.5,97.2,0.312,0.384,0.525,46.6,43.5,6.0,8.7,0.499,16.0,19.6,0.209,,,
UTSA,35,20,15,0.571,-1.24,-0.93,11,7,12,4,6,8,78.28571428571429,75.08571428571429,1405,27.771428571428572,63.542857142857144,0.437,10.085714285714285,27.97142857142857,0.361,12.657142857142857,18.742857142857144,0.675,28.97142857142857,10.857142857142858,39.82857142857143,14.057142857142857,6.228571428571429,2.7142857142857144,12.571428571428571,703,74.0,105.4,0.295,0.44,0.54,51.1,50.6,8.4,7.5,0.516,14.8,27.8,0.199,,,
Valparaiso,32,15,17,0.469,0.63,0.93,6,12,8,4,3,12,70.375,68.1875,1280,24.40625,54.375,0.449,6.65625,19.46875,0.342,14.90625,21.0625,0.708,25.65625,9.1875,34.84375,12.46875,7.34375,3.28125,14.65625,679,69.8,100.8,0.387,0.358,0.547,50.9,51.1,10.5,9.3,0.51,18.5,27.7,0.274,,,
Vanderbilt,32,12,20,0.375,8.52,10.14,6,12,11,7,1,10,72.375,74.0,1290,24.21875,55.46875,0.437,9.03125,25.59375,0.353,14.90625,20.0625,0.743,24.03125,9.75,33.78125,12.25,4.8125,3.375,11.84375,632,66.5,108.0,0.362,0.461,0.557,50.4,50.6,7.2,8.7,0.518,15.4,28.8,0.269,,,
Vermont,35,27,8,0.771,4.9,-3.16,15,1,12,2,12,5,73.91428571428571,65.05714285714286,1400,25.114285714285714,51.51428571428571,0.488,7.428571428571429,18.542857142857144,0.401,16.257142857142856,21.571428571428573,0.754,25.485714285714284,7.6571428571428575,33.142857142857146,13.371428571428572,3.8285714285714287,2.5428571428571427,11.085714285714285,528,65.3,113.3,0.419,0.36,0.598,53.5,53.2,5.9,7.4,0.56,15.2,26.3,0.316,,,
Villanova,40,36,4,0.9,26.64,10.24,14,4,12,1,9,3,86.575,70.175,1615,30.5,61.0,0.5,11.6,28.95,0.401,13.975,17.95,0.779,26.275,9.625,35.9,16.375,6.475,4.05,10.65,645,70.1,122.3,0.294,0.475,0.623,52.4,53.7,9.1,10.5,0.595,13.3,29.3,0.229,1.0,Champions,EAST
Virginia,34,31,3,0.912,22.2,9.05,17,1,16,1,10,1,67.1470588235294,54.0,1365,24.941176470588236,54.23529411764706,0.46,7.264705882352941,18.970588235294116,0.383,10.0,13.264705882352942,0.754,24.029411764705884,8.294117647058824,32.3235294117647,13.470588235294118,6.823529411764706,3.6470588235294117,8.529411764705882,480,60.6,110.4,0.245,0.35,0.555,51.2,54.0,11.2,12.3,0.527,12.3,26.9,0.184,1.0,R64,SOUTH
Virginia Commonwealth,33,18,15,0.545,3.55,2.43,9,9,11,7,5,5,75.96969696969697,74.84848484848484,1335,27.90909090909091,61.0,0.458,8.303030303030303,23.575757575757574,0.352,11.848484848484848,17.151515151515152,0.691,26.09090909090909,10.363636363636363,36.45454545454545,15.454545454545455,6.363636363636363,2.8181818181818183,13.515151515151516,561,71.4,105.3,0.281,0.386,0.549,51.0,55.4,8.8,7.4,0.526,16.3,29.0,0.194,,,
VMI,30,9,21,0.3,-15.43,-4.25,4,14,6,8,3,12,65.13333333333334,73.8,1200,22.933333333333334,57.63333333333333,0.398,7.5,23.466666666666665,0.32,11.766666666666667,15.9,0.74,24.733333333333334,9.533333333333333,34.266666666666666,11.866666666666667,7.366666666666666,2.9,14.733333333333333,539,70.4,92.5,0.276,0.407,0.5,47.4,51.7,10.5,8.7,0.463,18.4,25.7,0.204,,,
Virginia Tech,33,21,12,0.636,14.35,6.71,10,8,14,4,6,5,79.81818181818181,72.18181818181819,1335,28.21212121212121,56.515151515151516,0.499,8.757575757575758,22.575757575757574,0.388,14.636363636363637,20.636363636363637,0.709,25.21212121212121,7.454545454545454,32.666666666666664,16.424242424242426,5.787878787878788,2.242424242424242,11.969696969696969,523,69.9,113.0,0.365,0.399,0.602,48.8,58.2,8.2,6.6,0.577,15.3,23.9,0.259,8.0,R64,EAST
Wagner,33,23,10,0.697,-3.19,-6.9,14,4,16,1,7,9,74.18181818181819,68.36363636363636,1325,25.424242424242426,59.484848484848484,0.427,8.151515151515152,23.303030303030305,0.35,15.181818181818182,21.363636363636363,0.711,25.575757575757574,13.515151515151516,39.09090909090909,13.333333333333334,6.606060606060606,3.909090909090909,13.666666666666666,729,69.6,106.2,0.359,0.392,0.533,53.7,52.4,9.5,11.5,0.496,16.4,36.3,0.255,,,
Wake Forest,31,11,20,0.355,7.76,8.79,4,14,7,9,3,8,73.3225806451613,74.35483870967742,1240,25.838709677419356,58.903225806451616,0.439,7.774193548387097,20.774193548387096,0.374,13.870967741935484,18.806451612903224,0.738,24.870967741935484,10.870967741935484,35.74193548387097,13.935483870967742,5.838709677419355,3.5161290322580645,13.129032258064516,604,69.9,104.9,0.319,0.353,0.54,51.0,53.9,8.4,10.4,0.505,16.2,30.5,0.235,,,
Washington,34,21,13,0.618,7.62,6.06,10,8,16,4,4,6,74.55882352941177,72.97058823529412,1375,26.470588235294116,57.73529411764706,0.458,6.764705882352941,19.529411764705884,0.346,14.852941176470589,21.176470588235293,0.701,23.11764705882353,9.647058823529411,32.76470588235294,11.705882352941176,8.058823529411764,5.205882352941177,13.323529411764707,640,70.7,104.4,0.367,0.338,0.55,48.1,44.2,11.3,13.8,0.517,16.4,28.9,0.257,,,
Washington State,31,12,19,0.387,0.67,5.21,4,14,8,8,1,10,73.2258064516129,77.7741935483871,1250,25.838709677419356,57.903225806451616,0.446,11.0,29.193548387096776,0.377,10.548387096774194,14.32258064516129,0.736,24.161290322580644,8.32258064516129,32.483870967741936,14.516129032258064,5.290322580645161,2.2903225806451615,13.580645161290322,532,69.4,104.7,0.247,0.504,0.566,47.1,56.2,7.6,6.2,0.541,17.3,24.6,0.182,,,
Weber State,31,20,11,0.645,0.02,-2.87,13,5,12,3,7,4,78.51612903225806,70.80645161290323,1255,27.29032258064516,55.54838709677419,0.491,9.03225806451613,21.677419354838708,0.417,14.903225806451612,19.451612903225808,0.766,27.64516129032258,5.870967741935484,33.516129032258064,13.870967741935484,5.193548387096774,3.870967741935484,11.870967741935484,551,70.0,110.7,0.35,0.39,0.606,49.3,50.8,7.3,9.6,0.573,15.5,19.1,0.268,,,
West Virginia,37,26,11,0.703,19.89,9.38,11,7,14,3,5,5,80.10810810810811,69.5945945945946,1485,28.0,64.16216216216216,0.436,8.702702702702704,24.62162162162162,0.353,15.405405405405405,20.10810810810811,0.766,23.783783783783782,14.08108108108108,37.86486486486486,15.162162162162161,8.135135135135135,5.1891891891891895,11.35135135135135,798,70.5,113.2,0.313,0.384,0.543,52.5,54.2,11.5,15.9,0.504,13.3,36.8,0.24,5.0,S16,EAST
Western Carolina,32,13,19,0.406,-11.9,-1.63,8,10,8,5,3,12,68.4375,75.59375,1280,24.1875,58.90625,0.411,7.3125,21.96875,0.333,12.75,18.65625,0.683,22.8125,11.59375,34.40625,13.34375,7.9375,2.875,14.875,561,71.0,96.3,0.317,0.373,0.505,48.0,55.2,11.2,8.9,0.473,18.0,30.5,0.216,,,
Western Illinois,28,12,16,0.429,-11.07,-2.28,3,11,11,5,1,10,71.85714285714286,71.75,1135,26.75,57.392857142857146,0.466,6.714285714285714,18.821428571428573,0.357,11.642857142857142,16.285714285714285,0.715,28.321428571428573,7.035714285714286,35.357142857142854,11.0,4.857142857142857,3.892857142857143,12.5,432,69.8,101.5,0.284,0.328,0.552,50.0,41.1,6.9,10.5,0.525,16.1,21.1,0.203,,,
Western Kentucky,38,27,11,0.711,11.08,3.64,14,4,14,3,9,5,78.39473684210526,70.36842105263158,1525,28.289473684210527,57.44736842105263,0.492,5.421052631578948,15.447368421052632,0.351,16.394736842105264,22.86842105263158,0.717,25.973684210526315,9.710526315789474,35.68421052631579,13.552631578947368,7.131578947368421,3.6842105263157894,11.605263157894736,569,69.7,112.1,0.398,0.269,0.574,51.5,47.9,10.2,9.6,0.54,14.5,29.7,0.285,,,
Western Michigan,32,17,15,0.531,-2.22,-1.99,9,9,10,6,6,7,75.0625,73.40625,1285,26.40625,60.1875,0.439,7.28125,21.1875,0.344,14.96875,20.59375,0.727,24.21875,11.09375,35.3125,12.65625,6.53125,3.125,10.6875,559,69.4,107.7,0.342,0.352,0.536,50.8,47.9,9.4,9.8,0.499,13.3,30.5,0.249,,,
Wichita State,33,25,8,0.758,16.58,5.46,14,4,13,3,9,2,82.75757575757575,71.63636363636364,1330,29.0,60.878787878787875,0.476,9.090909090909092,23.848484848484848,0.381,15.666666666666666,21.21212121212121,0.739,28.21212121212121,12.272727272727273,40.484848484848484,18.484848484848484,4.666666666666667,3.8484848484848486,11.666666666666666,580,70.0,117.3,0.348,0.392,0.583,57.1,63.7,6.6,11.1,0.551,14.1,35.6,0.257,4.0,R64,EAST
William & Mary,31,19,12,0.613,-1.37,-1.34,11,7,11,3,7,8,85.03225806451613,81.64516129032258,1255,29.35483870967742,57.483870967741936,0.511,10.870967741935484,25.06451612903226,0.434,15.451612903225806,19.06451612903226,0.81,26.161290322580644,6.741935483870968,32.903225806451616,17.677419354838708,5.612903225806452,4.032258064516129,12.32258064516129,530,71.4,117.6,0.332,0.436,0.639,50.4,60.2,7.8,10.5,0.605,15.6,22.4,0.269,,,
Winthrop,31,19,12,0.613,-1.63,-5.85,12,6,11,3,7,9,79.48387096774194,71.58064516129032,1240,27.70967741935484,58.16129032258065,0.476,9.548387096774194,25.548387096774192,0.374,14.516129032258064,20.096774193548388,0.722,27.161290322580644,9.129032258064516,36.29032258064516,14.67741935483871,6.806451612903226,4.645161290322581,13.838709677419354,539,72.4,109.8,0.346,0.439,0.587,51.3,53.0,9.4,12.4,0.559,17.0,27.2,0.25,,,
Wisconsin,33,15,18,0.455,10.38,9.5,7,11,11,7,3,8,66.84848484848484,65.96969696969697,1325,24.03030303030303,53.63636363636363,0.448,6.545454545454546,19.515151515151516,0.335,12.242424242424242,17.515151515151516,0.699,21.545454545454547,9.06060606060606,30.606060606060606,12.454545454545455,5.454545454545454,3.5454545454545454,10.696969696969697,543,63.4,104.9,0.327,0.364,0.539,49.7,51.8,8.6,9.7,0.509,14.7,28.4,0.228,,,
Wofford,34,21,13,0.618,-0.97,-2.45,11,7,12,5,7,7,75.82352941176471,70.73529411764706,1360,26.5,56.05882352941177,0.473,10.5,25.441176470588236,0.413,12.323529411764707,15.823529411764707,0.779,24.323529411764707,8.0,32.3235294117647,15.352941176470589,6.470588235294118,2.588235294117647,12.147058823529411,585,67.8,111.9,0.282,0.454,0.596,50.3,57.9,9.5,8.3,0.566,16.0,25.2,0.22,,,
Wright State,35,25,10,0.714,0.58,-3.64,14,4,14,2,8,7,71.42857142857143,65.91428571428571,1410,24.942857142857143,57.68571428571428,0.432,6.771428571428571,20.085714285714285,0.337,14.771428571428572,20.65714285714286,0.715,26.0,10.17142857142857,36.17142857142857,13.142857142857142,6.6,2.2,13.114285714285714,558,69.9,101.4,0.358,0.348,0.529,51.8,52.7,9.4,6.5,0.491,16.3,28.9,0.256,14.0,R64,SOUTH
Wyoming,33,20,13,0.606,4.26,3.54,10,8,13,4,5,7,79.78787878787878,78.6969696969697,1365,26.454545454545453,59.36363636363637,0.446,9.212121212121213,26.696969696969695,0.345,17.666666666666668,23.939393939393938,0.738,27.78787878787879,7.0,34.78787878787879,15.696969696969697,6.515151515151516,3.9393939393939394,13.606060606060606,654,74.7,103.3,0.403,0.45,0.564,47.1,59.3,8.4,9.8,0.523,16.1,19.2,0.298,,,
Xavier,35,29,6,0.829,19.06,9.43,15,3,17,1,9,2,84.37142857142857,74.74285714285715,1415,28.885714285714286,58.714285714285715,0.492,7.828571428571428,21.02857142857143,0.372,18.771428571428572,24.085714285714285,0.779,28.485714285714284,9.857142857142858,38.34285714285714,16.542857142857144,5.857142857142857,3.1142857142857143,12.6,602,72.3,115.5,0.41,0.358,0.601,55.1,57.3,8.0,8.4,0.559,15.2,30.2,0.32,1.0,R32,WEST
Yale,31,16,15,0.516,-4.19,-2.83,9,5,9,3,7,11,74.58064516129032,73.80645161290323,1250,26.806451612903224,57.96774193548387,0.462,8.129032258064516,24.483870967741936,0.332,12.838709677419354,17.774193548387096,0.722,25.06451612903226,8.870967741935484,33.935483870967744,16.35483870967742,6.580645161290323,3.064516129032258,13.129032258064516,541,70.1,105.5,0.307,0.422,0.562,49.8,61.0,9.3,8.2,0.533,16.5,26.0,0.221,,,
Youngstown State,32,8,24,0.25,-13.66,-2.56,6,12,6,6,2,13,75.3125,82.71875,1290,28.1875,65.9375,0.427,7.34375,22.25,0.33,11.59375,18.21875,0.636,21.875,14.34375,36.21875,13.90625,8.3125,3.9375,14.375,672,74.2,100.7,0.276,0.337,0.505,50.8,49.3,11.1,10.4,0.483,16.2,35.7,0.176,,,
